,precision,recall,f1_score,accuracy,positives,negatives,tnr,npv,fpr,fdr,for,fnr,balanced_accuracy,true_negatives,true_positives,false_negatives,false_positives,kappa,mcc,support,topic_number,ndcg_5,ndcg_10,ndcg_all
0,0.0630841121495327,0.8709677419354839,0.11764705882352941,0.08577878103837472,31,412,0.02669902912621359,0.7333333333333333,0.9733009708737864,0.9369158878504673,0.26666666666666666,0.12903225806451613,0.4488333855308487,11,27,4,401,-0.014784984247826483,-0.14433731381471088,443,1,0.14606834984270645,0.24131700467558279,0.5189078931990394
1,0.060790273556231005,0.7142857142857143,0.11204481792717087,0.07038123167155426,28,313,0.012779552715654952,0.3333333333333333,0.987220447284345,0.939209726443769,0.6666666666666666,0.2857142857142857,0.36353263350068465,4,20,8,309,-0.04630588599692187,-0.40665060135670544,341,2,0.8687949224876582,0.5637884576902256,0.681166813482822
2,0.08496732026143791,0.5416666666666666,0.14689265536723164,0.11176470588235295,24,146,0.0410958904109589,0.35294117647058826,0.958904109589041,0.9150326797385621,0.6470588235294118,0.4583333333333333,0.2913812785388128,6,13,11,140,-0.1285500747384154,-0.4842784545196316,170,3,0.38356636737133565,0.46299204139243627,0.5432953309923221
3,0.022535211267605635,0.8,0.043835616438356165,0.08157894736842106,10,370,0.062162162162162166,0.92,0.9378378378378378,0.9774647887323944,0.08,0.2,0.4310810810810811,23,8,2,347,-0.007750759878419444,-0.08899900129035936,380,4,0.3391602052736161,0.24445218882151876,0.5070204855599365
4,0.03519061583577713,0.8,0.06741573033707865,0.07520891364902507,15,344,0.0436046511627907,0.8333333333333334,0.9563953488372093,0.9648093841642229,0.16666666666666666,0.2,0.42180232558139535,15,12,3,329,-0.013727524792896517,-0.14339540729547662,359,5,0.14606834984270645,0.13578985419591316,0.4360060487062624
5,0.025423728813559324,0.6923076923076923,0.04904632152588556,0.07427055702917772,13,364,0.0521978021978022,0.8260869565217391,0.9478021978021978,0.9745762711864406,0.17391304347826086,0.3076923076923077,0.37225274725274726,19,9,4,345,-0.018721690991444273,-0.19477731906327272,377,6,0.09797563950575583,0.19004387067037448,0.3359165565777849
6,0.02861952861952862,0.8095238095238095,0.055284552845528454,0.033277870216306155,21,580,0.005172413793103448,0.42857142857142855,0.9948275862068966,0.9713804713804713,0.5714285714285714,0.19047619047619047,0.40734811165845647,3,17,4,577,-0.013096699132786105,-0.3171506986437947,601,7,0.3391602052736161,0.2669507571941387,0.5270923028125384
7,0.01694915254237288,0.8,0.03319502074688797,0.0642570281124498,5,244,0.04918032786885246,0.9230769230769231,0.9508196721311475,0.9830508474576272,0.07692307692307693,0.2,0.4245901639344263,12,4,1,232,-0.006383458516192819,-0.0951065066728666,249,8,0.0,0.0,0.18858286956833634
8,0.3087248322147651,0.8846153846153846,0.4577114427860697,0.3271604938271605,52,110,0.06363636363636363,0.5384615384615384,0.9363636363636364,0.6912751677852349,0.46153846153846156,0.11538461538461539,0.4741258741258741,7,46,6,103,-0.03468885503339991,-0.08892602634103622,162,9,0.19178318368566782,0.3360207044414813,0.678599218046825
9,0.5,0.9347826086956522,0.6515151515151515,0.5027027027027027,92,93,0.07526881720430108,0.5384615384615384,0.9247311827956989,0.5,0.46153846153846156,0.06521739130434782,0.5050257129499767,7,86,6,86,0.010004653327128854,0.019661976092050254,185,10,0.42696582507864683,0.554225284691575,0.8269631576472196
10,0.07,0.7368421052631579,0.1278538812785388,0.09905660377358491,19,193,0.03626943005181347,0.5833333333333334,0.9637305699481865,0.93,0.4166666666666667,0.2631578947368421,0.38655576765748567,7,14,5,186,-0.04285567116513844,-0.280454395147369,212,11,0.7860137352654724,0.7114000661522967,0.7085078550514952
11,0.028011204481792718,0.7692307692307693,0.05405405405405406,0.06666666666666667,13,362,0.04143646408839779,0.8333333333333334,0.9585635359116023,0.9719887955182073,0.16666666666666666,0.23076923076923078,0.4053336166595835,15,10,3,347,-0.013764018908147158,-0.16202475820340484,375,12,0.7227265726449519,0.5562417072378023,0.7126323849990377
12,0.030864197530864196,0.7692307692307693,0.05934718100890208,0.08115942028985507,13,332,0.05421686746987952,0.8571428571428571,0.9457831325301205,0.9691358024691358,0.14285714285714285,0.23076923076923078,0.4117238183503244,18,10,3,314,-0.014131916432525538,-0.14061514559324514,345,13,0.07816178655294431,0.14569769548101702,0.3522551286189014
13,0.0972972972972973,0.6206896551724138,0.16822429906542055,0.14009661835748793,29,178,0.06179775280898876,0.5,0.9382022471910112,0.9027027027027027,0.5,0.3793103448275862,0.3412437039907013,11,18,11,167,-0.09765252621544329,-0.3575796120418917,207,14,0.15039259007457492,0.23589592832136097,0.34237534538992415
14,0.016587677725118485,0.875,0.03255813953488372,0.041474654377880185,8,426,0.025821596244131457,0.9166666666666666,0.9741784037558685,0.9834123222748815,0.08333333333333333,0.125,0.45041079812206575,11,7,1,415,-0.003758311650766011,-0.08136170832069398,434,15,0.10918487464734661,0.1533214070784801,0.3624595369882988
