,precision,recall,f1_score,accuracy,positives,negatives,tnr,npv,fpr,fdr,for,fnr,balanced_accuracy,true_negatives,true_positives,false_negatives,false_positives,kappa,mcc,support,topic_number,ndcg_5,ndcg_10,ndcg_all
0,0.02252816020025031,0.9473684210526315,0.044009779951100246,0.030978934324659233,19,788,0.008883248730964468,0.875,0.9911167512690355,0.9774718397997497,0.125,0.05263157894736842,0.478125834891798,7,18,1,781,-0.002080144308026499,-0.06695499895782163,807,1,0.4343974612438291,0.43052225273720784,0.6950697826175795
1,0.03,0.8571428571428571,0.057971014492753624,0.031055900621118012,28,777,0.001287001287001287,0.2,0.9987129987129987,0.97,0.8,0.14285714285714285,0.4292149292149292,1,24,4,776,-0.009907678450799429,-0.33016512385321534,805,2,1.0,1.0,0.8379558050720414
2,0.02753441802252816,0.9166666666666666,0.053462940461725394,0.03229813664596273,24,781,0.005121638924455826,0.6666666666666666,0.9948783610755442,0.9724655819774718,0.3333333333333333,0.08333333333333333,0.46089415279556123,4,22,2,777,-0.004697490879786326,-0.15465138639810155,805,3,0.5147714448836774,0.4736695902179647,0.632079861539568
3,0.00875,0.7,0.01728395061728395,0.023312883435582823,10,805,0.014906832298136646,0.8,0.9850931677018634,0.99125,0.2,0.3,0.3574534161490683,12,7,3,793,-0.007125669486920838,-0.2335038935927651,815,4,0.6261806449294969,0.4513242617222624,0.6003551570932837
4,0.0175,0.9333333333333333,0.0343558282208589,0.028395061728395062,15,795,0.011320754716981131,0.9,0.9886792452830189,0.9825,0.1,0.06666666666666667,0.47232704402515724,9,14,1,786,-0.002074982315491747,-0.06757246285173463,810,5,0.7840048711692542,0.6417426596172745,0.817464284579879
5,0.007509386733416771,1.0,0.014906832298136646,0.026993865030674847,6,809,0.019777503090234856,1.0,0.9802224969097652,0.9924906132665833,0.0,0.0,0.5098887515451175,16,6,0,793,0.0002969897306518421,0.012186751795532674,815,6,0.0,0.20865662569078208,0.35647584211877076
6,0.0225,0.8571428571428571,0.0438489646772229,0.027261462205700124,21,786,0.005089058524173028,0.5714285714285714,0.9949109414758269,0.9775,0.42857142857142855,0.14285714285714285,0.4311159578335151,4,18,3,782,-0.007231133942923629,-0.23652416962466669,807,7,0.45860940638890707,0.536079946372768,0.6757268604346505
7,0.01904761904761905,0.8,0.037209302325581395,0.04608294930875576,5,212,0.02830188679245283,0.8571428571428571,0.9716981132075472,0.9809523809523809,0.14285714285714285,0.2,0.41415094339622643,6,4,1,206,-0.008169677926158636,-0.1458007600639315,217,8,0.0,0.0,0.26810043850915743
8,0.02625,0.875,0.050970873786407765,0.02977667493796526,24,782,0.0038363171355498722,0.5,0.9961636828644501,0.97375,0.5,0.125,0.43941815856777494,3,21,3,779,-0.007268147996624785,-0.23958567310470225,806,9,0.3082168163143322,0.47519895328376166,0.5895764206729378
9,0.02753441802252816,0.9166666666666666,0.053462940461725394,0.03109452736318408,24,780,0.0038461538461538464,0.6,0.9961538461538462,0.9724655819774718,0.4,0.08333333333333333,0.46025641025641023,3,22,2,777,-0.004774280488978766,-0.17206463485399917,804,10,0.4343974612438291,0.4699309583145942,0.6403842836050104
10,0.02,0.8421052631578947,0.03907203907203907,0.02599009900990099,19,789,0.0063371356147021544,0.625,0.9936628643852978,0.98,0.375,0.15789473684210525,0.42422119938629843,5,16,3,784,-0.007197252879534766,-0.2319546258123086,808,11,0.7860137352654724,0.7114000661522967,0.7473542443528539
11,0.01376720901126408,0.8461538461538461,0.027093596059113302,0.022277227722772276,13,795,0.00880503144654088,0.7777777777777778,0.9911949685534591,0.986232790988736,0.2222222222222222,0.15384615384615385,0.4274794388001935,7,11,2,788,-0.004718866968245861,-0.1738808473810256,808,12,0.7883291114011227,0.5681939502255589,0.7171270944832143
12,0.016290726817042606,1.0,0.032059186189889025,0.027261462205700124,13,794,0.011335012594458438,1.0,0.9886649874055415,0.9837092731829574,0.0,0.0,0.5056675062972292,9,13,0,785,0.00036924300450202896,0.013588803981368624,807,13,0.7529334028221761,0.7685466129385857,0.8451770160661307
13,0.03015075376884422,0.8275862068965517,0.05818181818181818,0.033582089552238806,29,775,0.003870967741935484,0.375,0.9961290322580645,0.9698492462311558,0.625,0.1724137931034483,0.4157285873192436,3,24,5,772,-0.012276141895088744,-0.3166347621850216,804,14,0.6608397947263839,0.5696584103994544,0.6585526561236521
14,0.00875,0.875,0.017326732673267328,0.01488833746898263,8,798,0.006265664160401002,0.8333333333333334,0.993734335839599,0.99125,0.16666666666666666,0.125,0.4406328320802005,5,7,1,793,-0.0023745081823420833,-0.13693111602068395,806,15,0.3275546239420398,0.39208200830841977,0.5313162193572525
15,0.02125,0.8095238095238095,0.04141291108404385,0.027194066749072928,21,788,0.006345177664974619,0.5555555555555556,0.9936548223350253,0.97875,0.4444444444444444,0.19047619047619047,0.4079344935943921,5,17,4,783,-0.009663980817933737,-0.2791473117757636,809,16,0.44436116952724447,0.528417590364194,0.6346991086609708
16,0.00875,0.5384615384615384,0.017220172201722016,0.014796547472256474,13,798,0.006265664160401002,0.45454545454545453,0.993734335839599,0.99125,0.5454545454545454,0.46153846153846156,0.2723636013109697,5,7,6,793,-0.014793052308145427,-0.49431465664555335,811,17,0.5012389674799459,0.43107925329255486,0.5038488304951287
17,0.016270337922403004,0.7647058823529411,0.031862745098039214,0.019851116625310174,17,789,0.0038022813688212928,0.42857142857142855,0.9961977186311787,0.983729662077597,0.5714285714285714,0.23529411764705882,0.3842540818608812,3,13,4,786,-0.009848857310516657,-0.35848932885000284,806,18,0.44615333764087994,0.3511643449202447,0.4775878139014113
