,precision,recall,f1_score,accuracy,positives,negatives,tnr,npv,fpr,fdr,for,fnr,balanced_accuracy,true_negatives,true_positives,false_negatives,false_positives,kappa,mcc,support,topic_number,ndcg_5,ndcg_10,ndcg_all
0,0.030033370411568408,0.8709677419354839,0.05806451612903226,0.040525739320920046,31,882,0.011337868480725623,0.7142857142857143,0.9886621315192744,0.9699666295884316,0.2857142857142857,0.12903225806451613,0.44115280520810474,10,27,4,872,-0.008112414161683512,-0.17347106172148183,913,1,0.3391602052736161,0.37672812898243385,0.5434433911154553
1,0.027379400260756193,0.75,0.052830188679245285,0.032133676092544985,28,750,0.005333333333333333,0.36363636363636365,0.9946666666666667,0.9726205997392438,0.6363636363636364,0.25,0.37766666666666665,4,21,7,746,-0.017853978226347156,-0.3860027760260773,778,2,0.21398626473452756,0.13886244387355454,0.3721908005345846
2,0.021961932650073207,0.625,0.042432814710042434,0.028694404591104734,24,673,0.007429420505200594,0.35714285714285715,0.9925705794947994,0.9780380673499268,0.6428571428571429,0.375,0.3162147102526003,5,15,9,668,-0.02581332405787018,-0.4777267129032643,697,3,0.0,0.0,0.2812927612634276
3,0.009453781512605041,0.9,0.018711018711018712,0.030800821355236138,10,964,0.021784232365145227,0.9545454545454546,0.9782157676348547,0.990546218487395,0.045454545454545456,0.1,0.46089211618257264,21,9,1,943,-0.0016427945809567301,-0.05306437022296665,974,4,0.0,0.0,0.27780653358185603
4,0.01808785529715762,0.9333333333333333,0.035487959442332066,0.03670886075949367,15,775,0.01935483870967742,0.9375,0.9806451612903225,0.9819121447028424,0.0625,0.06666666666666667,0.4763440860215054,15,14,1,760,-0.0018330583745771456,-0.0458390635744426,790,5,0.0,0.0,0.275146752829136
5,0.011434511434511435,0.8461538461538461,0.022564102564102566,0.033468559837728194,13,973,0.022610483042137718,0.9166666666666666,0.9773895169578622,0.9885654885654885,0.08333333333333333,0.15384615384615385,0.43438216459799195,22,11,2,951,-0.003545728145178284,-0.09713748052070517,986,6,0.0,0.0,0.23330173283323624
6,0.023255813953488372,0.8095238095238095,0.04521276595744681,0.03494623655913978,21,723,0.012448132780082987,0.6923076923076923,0.9875518672199171,0.9767441860465116,0.3076923076923077,0.19047619047619047,0.41098597115194624,9,17,4,714,-0.010223417412715152,-0.2250281682772471,744,7,0.16958010263680806,0.13347537859706934,0.32888567593959245
7,0.006024096385542169,0.8,0.01195814648729447,0.02074074074074074,5,670,0.014925373134328358,0.9090909090909091,0.9850746268656716,0.9939759036144579,0.09090909090909091,0.2,0.4074626865671642,10,4,1,660,-0.0027869239327094064,-0.1253397729690794,675,8,0.0,0.0,0.16219807309532655
8,0.05474452554744526,0.8653846153846154,0.10297482837528604,0.06220095693779904,52,784,0.008928571428571428,0.5,0.9910714285714286,0.9452554744525548,0.5,0.1346153846153846,0.4371565934065934,7,45,7,777,-0.015884037843937104,-0.23656445556745018,836,9,0.0,0.0,0.38952114838669644
9,0.10967741935483871,0.9239130434782609,0.19607843137254902,0.11548223350253807,92,696,0.008620689655172414,0.46153846153846156,0.9913793103448276,0.8903225806451613,0.5384615384615384,0.07608695652173914,0.4662668665667166,6,85,7,690,-0.01598236020984256,-0.170083696478523,788,10,0.2456298460447879,0.32885915251429665,0.6991872748085857
