,precision,recall,f1_score,accuracy,positives,negatives,tnr,npv,fpr,fdr,for,fnr,balanced_accuracy,true_negatives,true_positives,false_negatives,false_positives,kappa,mcc,support,topic_number,ndcg_5,ndcg_10,ndcg_all
0,0.09961685823754789,0.8387096774193549,0.1780821917808219,0.13043478260869565,31,245,0.04081632653061224,0.6666666666666666,0.9591836734693877,0.9003831417624522,0.3333333333333333,0.16129032258064516,0.4397630019749836,10,26,5,235,-0.028411737307871388,-0.16779975476000336,276,1,0.4343974612438291,0.4003548127763526,0.6395829990687958
1,0.05491329479768786,0.6785714285714286,0.10160427807486631,0.06406685236768803,28,331,0.012084592145015106,0.3076923076923077,0.9879154078549849,0.9450867052023122,0.6923076923076923,0.32142857142857145,0.34532801035822186,4,19,9,327,-0.049908608233962815,-0.4440429250633205,359,2,1.0,0.7183627972686238,0.641356614385844
2,0.041666666666666664,0.5416666666666666,0.07738095238095238,0.057750759878419454,24,305,0.019672131147540985,0.35294117647058826,0.980327868852459,0.9583333333333334,0.6470588235294118,0.4583333333333333,0.2806693989071038,6,13,11,299,-0.06719822534739661,-0.5153271303970534,329,3,0.0,0.15176219107803537,0.40632322034847207
3,0.02727272727272727,0.9,0.052941176470588235,0.08522727272727272,10,342,0.06140350877192982,0.9545454545454546,0.9385964912280702,0.9727272727272728,0.045454545454545456,0.1,0.4807017543859649,21,9,1,321,-0.0023346303501945442,-0.026490647141300876,352,4,0.5087403079104241,0.36667828323227813,0.5848490736438526
4,0.03526448362720403,0.9333333333333333,0.06796116504854369,0.07021791767554479,15,398,0.03768844221105527,0.9375,0.9623115577889447,0.964735516372796,0.0625,0.06666666666666667,0.4855108877721943,15,14,1,383,-0.0021864691682571546,-0.028093360543291375,413,5,0.0,0.06843104186474427,0.3914306440687018
5,0.024725274725274724,0.6923076923076923,0.04774535809018567,0.08184143222506395,13,378,0.06084656084656084,0.8518518518518519,0.9391534391534392,0.9752747252747253,0.14814814814814814,0.3076923076923077,0.37657712657712655,23,9,4,355,-0.0175869743299768,-0.1745463015016854,391,6,0.0,0.0,0.21638488580883833
6,0.045454545454545456,0.7619047619047619,0.08579088471849866,0.07336956521739131,21,347,0.03170028818443804,0.6875,0.968299711815562,0.9545454545454546,0.3125,0.23809523809523808,0.39680252504459995,11,16,5,336,-0.02455911169170477,-0.23476974510105839,368,7,0.16958010263680806,0.1720584157289455,0.39775044046558833
7,0.013333333333333334,0.8,0.02622950819672131,0.051118210862619806,5,308,0.03896103896103896,0.9230769230769231,0.961038961038961,0.9866666666666667,0.07692307692307693,0.2,0.4194805194805195,12,4,1,296,-0.005364191856378042,-0.10119499118249994,313,8,0.0,0.0,0.17129038117564915
8,0.1267605633802817,0.8653846153846154,0.22113022113022113,0.14092140921409213,52,317,0.022082018927444796,0.5,0.9779179810725552,0.8732394366197183,0.5,0.1346153846153846,0.4437333171560301,7,45,7,310,-0.03275562187121994,-0.20494362642026076,369,9,0.0,0.0,0.42006471444333626
9,0.2842809364548495,0.9239130434782609,0.43478260869565216,0.2939297124600639,92,221,0.03167420814479638,0.5,0.9683257918552036,0.7157190635451505,0.5,0.07608695652173914,0.4777936258115286,7,85,7,214,-0.026808377989223198,-0.09788093016180677,313,10,0.4343974612438291,0.5014991426187313,0.8156047219196277
10,0.05017921146953405,0.7368421052631579,0.09395973154362416,0.0657439446366782,19,270,0.018518518518518517,0.5,0.9814814814814815,0.9498207885304659,0.5,0.2631578947368421,0.37768031189083817,5,14,5,265,-0.033236228813559254,-0.33172861968200396,289,11,0.3391602052736161,0.22732300053290727,0.4707682006796902
11,0.02702702702702703,0.6153846153846154,0.05177993527508091,0.07278481012658228,13,303,0.04950495049504951,0.75,0.9504950495049505,0.972972972972973,0.25,0.38461538461538464,0.3324447829398325,15,8,5,288,-0.029350291279405916,-0.2733506352106662,316,12,0.6548086577531307,0.471958110527437,0.55640594556331
12,0.030726256983240222,0.8461538461538461,0.05929919137466307,0.079155672823219,13,366,0.05191256830601093,0.9047619047619048,0.9480874316939891,0.9692737430167597,0.09523809523809523,0.15384615384615385,0.44903320722992857,19,11,2,347,-0.007387605578023093,-0.08109206485904233,379,13,0.6827250156238165,0.5701379155900353,0.7092932886783938
13,0.0546875,0.7241379310344828,0.1016949152542373,0.0794044665012407,29,374,0.029411764705882353,0.5789473684210527,0.9705882352941176,0.9453125,0.42105263157894735,0.27586206896551724,0.37677484787018256,11,21,8,363,-0.037081995186138306,-0.3004842727128206,403,14,0.5222030810488597,0.40671679072376365,0.5584948290608663
14,0.022727272727272728,0.875,0.04430379746835443,0.059190031152647975,8,313,0.038338658146964855,0.9230769230769231,0.9616613418530351,0.9772727272727273,0.07692307692307693,0.125,0.45666932907348246,12,7,1,301,-0.0044970365151075775,-0.0685323362684561,321,15,0.545924373236733,0.4476761273061369,0.6193276474179745
15,0.06338028169014084,0.8571428571428571,0.1180327868852459,0.09731543624161074,21,277,0.039711191335740074,0.7857142857142857,0.9602888086642599,0.9366197183098591,0.21428571428571427,0.14285714285714285,0.4484270242392986,11,18,3,266,-0.015197183455333052,-0.12476090908140791,298,16,0.2754563589023648,0.4381154407190836,0.5721539058009373
16,0.030201342281879196,0.6923076923076923,0.05787781350482315,0.06389776357827476,13,300,0.03666666666666667,0.7333333333333333,0.9633333333333334,0.9697986577181208,0.26666666666666666,0.3076923076923077,0.36448717948717946,11,9,4,289,-0.023595066688989474,-0.2531564064402147,313,17,0.5012389674799459,0.3887114872890578,0.5029342614783912
17,0.019157088122605363,0.29411764705882354,0.03597122302158273,0.06944444444444445,17,271,0.055350553505535055,0.5555555555555556,0.9446494464944649,0.9808429118773946,0.4444444444444444,0.7058823529411765,0.17473410028217928,15,5,12,256,-0.08419721871049313,-0.5259875941362807,288,18,0.21398626473452756,0.16842717545221192,0.23163270824860097
18,0.049689440993788817,0.9411764705882353,0.0943952802359882,0.07807807807807808,17,316,0.03164556962025317,0.9090909090909091,0.9683544303797469,0.9503105590062112,0.09090909090909091,0.058823529411764705,0.4864110201042442,10,16,1,306,-0.002864458156348393,-0.03347037478156261,333,19,0.5531464700081437,0.3589542101716347,0.5863729024524003
19,0.01680672268907563,0.8571428571428571,0.03296703296703297,0.05121293800539083,7,364,0.03571428571428571,0.9285714285714286,0.9642857142857143,0.9831932773109243,0.07142857142857142,0.14285714285714285,0.4464285714285714,13,6,1,351,-0.004198514371837714,-0.07650059435308035,371,20,0.0,0.0,0.2222119412138349
20,0.0462046204620462,0.7368421052631579,0.08695652173913043,0.06962025316455696,19,297,0.026936026936026935,0.6153846153846154,0.9730639730639731,0.9537953795379538,0.38461538461538464,0.2631578947368421,0.3818890660995924,8,14,5,289,-0.02954409450564066,-0.2827366668690192,316,21,0.7204111965093014,0.6757708532694976,0.6651864770788224
21,0.05067567567567568,0.9375,0.09615384615384616,0.08441558441558442,16,292,0.03767123287671233,0.9166666666666666,0.9623287671232876,0.9493243243243243,0.08333333333333333,0.0625,0.4875856164383562,11,15,1,281,-0.002678241595862607,-0.028475417060581123,308,22,0.0,0.0,0.4400262473489636
22,0.03134796238244514,0.7692307692307693,0.060240963855421686,0.06865671641791045,13,322,0.040372670807453416,0.8125,0.9596273291925466,0.9686520376175548,0.1875,0.23076923076923078,0.40480172001911136,13,10,3,309,-0.015486854633425917,-0.1724262474027794,335,23,0.0,0.0,0.42122433209339377
23,0.040955631399317405,0.8,0.07792207792207792,0.0749185667752443,15,292,0.03767123287671233,0.7857142857142857,0.9623287671232876,0.9590443686006825,0.21428571428571427,0.2,0.4188356164383562,11,12,3,281,-0.016579996735303082,-0.16773925795807632,307,24,0.49698443151337335,0.3958728121567356,0.613135956730759
24,0.0438871473354232,0.6666666666666666,0.08235294117647059,0.06865671641791045,21,314,0.028662420382165606,0.5625,0.9713375796178344,0.9561128526645768,0.4375,0.3333333333333333,0.3476645435244161,9,14,7,305,-0.039979303894449814,-0.3462981189244754,335,25,0.830419897363192,0.6172839611614819,0.6739306425773786
25,0.015789473684210527,0.3,0.03,0.03722084367245657,20,383,0.02349869451697128,0.391304347826087,0.9765013054830287,0.9842105263157894,0.6086956521739131,0.7,0.16174934725848564,9,6,14,374,-0.07098630136986306,-0.6333259853955444,403,26,0.0,0.07171242235367575,0.16067957738569347
26,0.02359882005899705,0.7272727272727273,0.045714285714285714,0.05649717514124294,11,343,0.03498542274052478,0.8,0.9650145772594753,0.976401179941003,0.2,0.2727272727272727,0.381129075006626,12,8,3,331,-0.015406811975060553,-0.20478755543005842,354,27,0.8687949224876582,0.6838227445268776,0.8065827831310717
27,0.041666666666666664,0.7647058823529411,0.0790273556231003,0.07339449541284404,17,310,0.035483870967741936,0.7333333333333333,0.964516129032258,0.9583333333333334,0.26666666666666666,0.23529411764705882,0.40009487666034155,11,13,4,299,-0.021716937354988364,-0.21203137858073343,327,28,0.0,0.0,0.264678006442889
28,0.022364217252396165,0.5384615384615384,0.04294478527607362,0.07692307692307693,13,325,0.05846153846153846,0.76,0.9415384615384615,0.9776357827476039,0.24,0.46153846153846156,0.29846153846153844,19,7,6,306,-0.033375796178344075,-0.2961823115267721,338,29,0.36297209628774124,0.2814853444092611,0.447208408898575
29,0.041666666666666664,0.5294117647058824,0.07725321888412018,0.09282700421940929,17,220,0.05909090909090909,0.6190476190476191,0.9409090909090909,0.9583333333333334,0.38095238095238093,0.47058823529411764,0.2942513368983957,13,9,8,207,-0.0642897424650668,-0.37365112638331116,237,30,0.0,0.0,0.20972520922069732
30,0.04983388704318937,0.6,0.09202453987730061,0.07210031347962383,25,294,0.027210884353741496,0.4444444444444444,0.9727891156462585,0.9501661129568106,0.5555555555555556,0.4,0.31360544217687075,8,15,10,286,-0.06161180068357619,-0.4341975743459137,319,31,0.3391602052736161,0.5017289690294563,0.49760394356914256
31,0.06598984771573604,0.41935483870967744,0.11403508771929824,0.13304721030042918,31,202,0.0891089108910891,0.5,0.9108910891089109,0.934010152284264,0.5,0.5806451612903226,0.2542318748003833,18,13,18,184,-0.15047665607430938,-0.46187847199128845,233,32,0.27727342735504823,0.3644429339763044,0.3914777796857948
32,0.05396825396825397,0.7727272727272727,0.10089020771513353,0.08181818181818182,22,308,0.032467532467532464,0.6666666666666666,0.9675324675324676,0.946031746031746,0.3333333333333333,0.22727272727272727,0.40259740259740256,10,17,5,298,-0.027118644067796627,-0.23328473740792174,330,33,0.0,0.0,0.35051561860866387
33,0.06389776357827476,0.9090909090909091,0.11940298507462686,0.078125,22,298,0.016778523489932886,0.7142857142857143,0.9832214765100671,0.9361022364217252,0.2857142857142857,0.09090909090909091,0.462934716290421,5,20,2,293,-0.010403733356167288,-0.12823176146683285,320,34,0.8930068676327362,0.898758383963747,0.8160293896510551
34,0.05970149253731343,1.0,0.11267605633802817,0.0967741935483871,16,263,0.04182509505703422,1.0,0.9581749049429658,0.9402985074626866,0.0,0.0,0.5209125475285171,11,16,0,252,0.004981602037928079,0.04997019712208422,279,35,0.0,0.06362078819895171,0.4571173616490279
35,0.056338028169014086,0.6153846153846154,0.1032258064516129,0.0915032679738562,26,280,0.04285714285714286,0.5454545454545454,0.9571428571428572,0.9436619718309859,0.45454545454545453,0.38461538461538464,0.3291208791208791,12,16,10,268,-0.06212855216501034,-0.3689046894436106,306,36,0.0,0.0,0.3058674414746296
36,0.04430379746835443,1.0,0.08484848484848485,0.062111801242236024,7,154,0.01948051948051948,1.0,0.9805194805194806,0.9556962025316456,0.0,0.0,0.5097402597402597,3,7,0,151,0.0017246335153779935,0.029377899680597796,161,37,0.32458871643390014,0.2857917305087502,0.4614902543110086
37,0.061224489795918366,0.8823529411764706,0.11450381679389313,0.11787072243346007,17,246,0.06504065040650407,0.8888888888888888,0.9349593495934959,0.9387755102040817,0.1111111111111111,0.11764705882352941,0.4736967957914873,16,15,2,230,-0.007263602746962583,-0.05122846840822504,263,38,0.8539316501572937,0.6325414799409712,0.7485238823762126
38,0.03560830860534125,0.8571428571428571,0.06837606837606838,0.07887323943661972,14,341,0.0469208211143695,0.8888888888888888,0.9530791788856305,0.9643916913946587,0.1111111111111111,0.14285714285714285,0.4520318391286133,16,12,2,325,-0.007953529161493167,-0.08510852574022541,355,39,0.204239252433695,0.23428255569032452,0.5071349853299582
39,0.029069767441860465,0.8333333333333334,0.056179775280898875,0.07945205479452055,12,353,0.053824362606232294,0.9047619047619048,0.9461756373937678,0.9709302325581395,0.09523809523809523,0.16666666666666666,0.4435788479697828,19,10,2,334,-0.007856414976496584,-0.0864094124754544,365,40,0.07020838719835952,0.13952982368192718,0.41439141458688344
40,0.029411764705882353,1.0,0.05714285714285714,0.0896551724137931,8,282,0.06382978723404255,1.0,0.9361702127659575,0.9705882352941176,0.0,0.0,0.5319148936170213,18,8,0,264,0.0037476577139287093,0.043328358881386135,290,41,0.0,0.0,0.2485872429746676
41,0.040697674418604654,0.6666666666666666,0.07671232876712329,0.06128133704735376,21,338,0.023668639053254437,0.5333333333333333,0.9763313609467456,0.9593023255813954,0.4666666666666667,0.3333333333333333,0.34516765285996054,8,14,7,330,-0.03770574763910228,-0.3631908007608252,359,42,0.0,0.0,0.23807011029615927
42,0.024930747922437674,0.9,0.04851752021563342,0.04076086956521739,10,358,0.01675977653631285,0.8571428571428571,0.9832402234636871,0.9750692520775623,0.14285714285714285,0.1,0.45837988826815645,6,9,1,352,-0.004609150245924454,-0.09907683617592906,368,43,0.0,0.0,0.2348438215435036
43,0.04609929078014184,0.6842105263157895,0.08637873754152824,0.08333333333333333,19,281,0.042704626334519574,0.6666666666666666,0.9572953736654805,0.9539007092198581,0.3333333333333333,0.3157894736842105,0.3634575763251545,12,13,6,269,-0.03664053075995177,-0.2800701066952218,300,44,0.21398626473452756,0.16842717545221192,0.3308582878217284
44,0.0440251572327044,0.7,0.08284023668639054,0.08284023668639054,20,318,0.0440251572327044,0.7,0.9559748427672956,0.9559748427672956,0.3,0.3,0.3720125786163522,14,14,6,304,-0.032071234387927916,-0.2559748427672956,338,45,0.0,0.0,0.2629278513240638
45,0.03308823529411765,1.0,0.06405693950177936,0.09310344827586207,9,281,0.06405693950177936,1.0,0.9359430604982206,0.9669117647058824,0.0,0.0,0.5320284697508897,18,9,0,263,0.004230096352194734,0.04603836537558577,290,46,0.0,0.0,0.29534754428666854
46,0.027491408934707903,0.47058823529411764,0.05194805194805195,0.0457516339869281,17,289,0.020761245674740483,0.4,0.9792387543252595,0.9725085910652921,0.6,0.5294117647058824,0.24567474048442905,6,8,9,283,-0.059250302297460644,-0.5396357956947895,306,47,0.16958010263680806,0.11768826558093261,0.2128471621700712
47,0.02710843373493976,0.75,0.05232558139534884,0.0764872521246459,12,341,0.05278592375366569,0.8571428571428571,0.9472140762463344,0.9728915662650602,0.14285714285714285,0.25,0.4013929618768328,18,9,3,323,-0.014224776140449702,-0.1510869774210899,353,48,0.0,0.0,0.22392853399462906
48,0.01662049861495845,0.5,0.032171581769437,0.0549738219895288,12,370,0.04054054054054054,0.7142857142857143,0.9594594594594594,0.9833795013850416,0.2857142857142857,0.5,0.2702702702702703,15,6,6,355,-0.03048826052517528,-0.3516215095305686,382,49,0.0,0.0,0.124147252266421
49,0.014245014245014245,0.7142857142857143,0.027932960893854747,0.06702412868632708,7,366,0.0546448087431694,0.9090909090909091,0.9453551912568307,0.9857549857549858,0.09090909090909091,0.2857142857142857,0.3844652615144418,20,5,2,346,-0.009205411289068488,-0.1330966870257925,373,50,0.0,0.0,0.18063966285320873
