,precision,recall,f1_score,accuracy,positives,negatives,tnr,npv,fpr,fdr,for,fnr,balanced_accuracy,true_negatives,true_positives,false_negatives,false_positives,kappa,mcc,support,topic_number,ndcg_5,ndcg_10,ndcg_all
31,0.1368421052631579,0.41935483870967744,0.20634920634920634,0.2366412213740458,31,100,0.18,0.5,0.82,0.8631578947368421,0.5,0.5806451612903226,0.2996774193548387,18,13,18,82,-0.2339864355689525,-0.3814412842243169,131,32,0.915209948681596,0.7237836454106672,0.5838692361846434
32,0.13131313131313133,0.5909090909090909,0.21487603305785125,0.19491525423728814,22,96,0.10416666666666667,0.5263157894736842,0.8958333333333334,0.8686868686868687,0.47368421052631576,0.4090909090909091,0.3475378787878788,10,13,9,86,-0.1298125377947994,-0.32310562043556373,118,33,0.830419897363192,0.8263333286520083,0.6231595352333642
33,0.19,0.8636363636363636,0.3114754098360656,0.2222222222222222,22,86,0.05813953488372093,0.625,0.9418604651162791,0.81,0.375,0.13636363636363635,0.4608879492600423,5,19,3,81,-0.033728350045578726,-0.12029737642103569,108,34,0.8930068676327362,0.8974416663360282,0.8391026695105798
34,0.1,0.625,0.1724137931034483,0.1864406779661017,16,102,0.11764705882352941,0.6666666666666666,0.8823529411764706,0.9,0.3333333333333333,0.375,0.3713235294117647,12,10,6,90,-0.08009153318077811,-0.2450490147049017,118,35,1.0,0.8164274148224887,0.6831545739942682
35,0.14,0.5384615384615384,0.2222222222222222,0.20967741935483872,26,98,0.12244897959183673,0.5,0.8775510204081632,0.86,0.5,0.46153846153846156,0.3304552590266876,12,14,12,86,-0.16577129700690718,-0.3493883419646181,124,36,0.4256571533334049,0.44595633824932485,0.4787795931694199
36,0.20588235294117646,1.0,0.34146341463414637,0.3076923076923077,7,32,0.15625,1.0,0.84375,0.7941176470588235,0.0,0.0,0.578125,5,7,0,27,0.06233303650934985,0.17935751349485982,39,37,0.6875399693572165,0.8232106921291137,0.8715633285810019
37,0.13131313131313133,0.7647058823529411,0.22413793103448276,0.24369747899159663,17,102,0.1568627450980392,0.8,0.8431372549019608,0.8686868686868687,0.2,0.23529411764705882,0.46078431372549017,16,13,4,86,-0.026058631921824116,-0.07339758434175737,119,38,1.0,0.793584067764911,0.8090675304893858
38,0.12,0.8571428571428571,0.21052631578947367,0.23728813559322035,14,104,0.15384615384615385,0.8888888888888888,0.8461538461538461,0.88,0.1111111111111111,0.14285714285714285,0.5054945054945055,16,12,2,88,0.0030041306796846357,0.009883324222148016,118,39,0.3620634786734523,0.4109224907690354,0.6207055030717267
39,0.1,0.8333333333333334,0.17857142857142858,0.2396694214876033,12,109,0.1743119266055046,0.9047619047619048,0.8256880733944955,0.9,0.09523809523809523,0.16666666666666666,0.503822629969419,19,10,2,90,0.0017934002869440802,0.006033738452133304,121,40,0.07816178655294431,0.14366609173898612,0.4214727827810164
40,0.08,1.0,0.14814814814814814,0.22033898305084745,8,110,0.16363636363636364,1.0,0.8363636363636363,0.92,0.0,0.0,0.5818181818181818,18,8,0,92,0.025843503230437936,0.11441551070947108,118,41,0.15979138559512832,0.12737140874229602,0.44410501125597285
41,0.14,0.6666666666666666,0.23140495867768596,0.211864406779661,21,97,0.1134020618556701,0.6111111111111112,0.8865979381443299,0.86,0.3888888888888889,0.3333333333333333,0.3900343642611684,11,14,7,86,-0.08890652907322871,-0.23396249654591264,118,42,0.5498075465817568,0.557327199876249,0.6112163225676576
42,0.09,0.9,0.16363636363636364,0.14018691588785046,10,97,0.061855670103092786,0.8571428571428571,0.9381443298969072,0.91,0.14285714285714285,0.1,0.4809278350515464,6,9,1,91,-0.007574206755373458,-0.04490211904298961,107,43,0.10918487464734661,0.3387444679983315,0.5194176731690828
43,0.11458333333333333,0.5789473684210527,0.19130434782608696,0.19827586206896552,19,97,0.12371134020618557,0.6,0.8762886597938144,0.8854166666666666,0.4,0.42105263157894735,0.3513293543136191,12,11,8,85,-0.11308295501444499,-0.2913179710316131,116,44,0.4121943801949693,0.4476903964737576,0.4561612750005221
44,0.13,0.65,0.21666666666666667,0.2231404958677686,20,101,0.13861386138613863,0.6666666666666666,0.8613861386138614,0.87,0.3333333333333333,0.35,0.3943069306930693,14,13,7,87,-0.08117870722433462,-0.2073206410004042,121,45,0.650392590074575,0.6015713943972059,0.6181317495487072
45,0.09,1.0,0.1651376146788991,0.23529411764705882,9,110,0.17272727272727273,1.0,0.8272727272727273,0.91,0.0,0.0,0.5863636363636364,19,9,0,91,0.030614985229612368,0.12468141218904503,119,46,0.3156484524795145,0.3766249122038109,0.6430787514390249
46,0.08,0.47058823529411764,0.13675213675213677,0.12931034482758622,17,99,0.0707070707070707,0.4375,0.9292929292929293,0.92,0.5625,0.5294117647058824,0.2706476530005942,7,8,9,92,-0.15178922532441996,-0.470451926188454,116,47,0.530943388959284,0.4781544188323213,0.4531132910350828
47,0.09,0.75,0.16071428571428573,0.2231404958677686,12,109,0.1651376146788991,0.8571428571428571,0.8348623853211009,0.91,0.14285714285714285,0.25,0.45756880733944955,18,9,3,91,-0.01990674318507879,-0.06697449681867967,121,48,0.539686416754958,0.5007977001207171,0.6184280525122997
48,0.06060606060606061,0.5,0.10810810810810811,0.1885245901639344,12,110,0.15454545454545454,0.7391304347826086,0.8454545454545455,0.9393939393939394,0.2608695652173913,0.5,0.32727272727272727,17,6,6,93,-0.08167651800107478,-0.2630245957256498,122,49,0.0,0.0,0.2066337199200908
49,0.05,0.7142857142857143,0.09345794392523364,0.20491803278688525,7,115,0.17391304347826086,0.9090909090909091,0.8260869565217391,0.95,0.09090909090909091,0.2857142857142857,0.4440993788819876,20,5,2,95,-0.015445340655568796,-0.06762904096897156,122,50,0.0,0.16220310073808747,0.36839708087797496
