,precision,recall,f1_score,accuracy,positives,negatives,tnr,npv,fpr,fdr,for,fnr,balanced_accuracy,true_negatives,true_positives,false_negatives,false_positives,kappa,mcc,support,topic_number,ndcg_5,ndcg_10,ndcg_all
0,0.030100334448160536,0.8709677419354839,0.05818965517241379,0.037444933920704845,31,877,0.00798175598631699,0.6363636363636364,0.992018244013683,0.9698996655518395,0.36363636363636365,0.12903225806451613,0.43947474896090044,7,27,4,870,-0.008363299068626873,-0.2009345759056934,908,1,0.0,0.0,0.41601822660268145
1,0.024875621890547265,0.7142857142857143,0.04807692307692308,0.029411764705882353,28,788,0.005076142131979695,0.3333333333333333,0.9949238578680203,0.9751243781094527,0.6666666666666666,0.2857142857142857,0.359680928208847,4,20,8,784,-0.01953657428441624,-0.42439491911864213,816,2,0.0,0.0,0.32674245545486424
2,0.03170731707317073,0.5416666666666666,0.059907834101382486,0.04449648711943794,24,403,0.01488833746898263,0.35294117647058826,0.9851116625310173,0.9682926829268292,0.6470588235294118,0.4583333333333333,0.27827750206782464,6,13,11,397,-0.0517876332725582,-0.5223739524857741,427,3,0.0,0.0,0.274062614769438
3,0.011842105263157895,0.9,0.023376623376623377,0.03836317135549872,10,772,0.027202072538860103,0.9545454545454546,0.9727979274611399,0.9881578947368421,0.045454545454545456,0.1,0.46360103626943006,21,9,1,751,-0.0019150168671413503,-0.04946631159531237,782,4,0.0,0.0,0.25449563716792956
4,0.014302741358760428,0.8,0.02810304449648712,0.029239766081871343,15,840,0.015476190476190477,0.8125,0.9845238095238096,0.9856972586412396,0.1875,0.2,0.40773809523809523,13,12,3,827,-0.006595744680851112,-0.17877085322714678,855,5,0.16958010263680806,0.2288511077836081,0.4956634101106519
5,0.012971698113207548,0.8461538461538461,0.025551684088269456,0.03229527104959631,13,854,0.01990632318501171,0.8947368421052632,0.9800936768149883,0.9870283018867925,0.10526315789473684,0.15384615384615385,0.43303008466942894,17,11,2,837,-0.004105245576232042,-0.11118229397978638,867,6,0.09797563950575583,0.06978419164318803,0.3324415512090916
6,0.0124804992199688,0.7619047619047619,0.024558710667689946,0.014728682170542635,21,1269,0.002364066193853428,0.375,0.9976359338061466,0.9875195007800313,0.625,0.23809523809523808,0.38213441404930765,3,16,5,1266,-0.007722064675057316,-0.3799867625738137,1290,7,0.2308584011611105,0.1817071225819924,0.4103943170182222
7,0.005873715124816446,0.8,0.011661807580174927,0.023054755043227664,5,689,0.01741654571843251,0.9230769230769231,0.9825834542815675,0.9941262848751835,0.07692307692307693,0.2,0.4087082728592163,12,4,1,677,-0.002680736627215685,-0.11389661058006616,694,8,0.0,0.0,0.15089449782115408
8,0.09572301425661914,0.9038461538461539,0.1731123388581952,0.1073558648111332,52,451,0.015521064301552107,0.5833333333333334,0.9844789356984479,0.9042769857433809,0.4166666666666667,0.09615384615384616,0.459683609073853,7,47,5,444,-0.017031049467498116,-0.16086820540945265,503,9,0.3391602052736161,0.29597286183709787,0.614788050477511
9,0.13063063063063063,0.9456521739130435,0.22955145118733508,0.13864306784660768,92,586,0.011945392491467578,0.5833333333333334,0.9880546075085325,0.8693693693693694,0.4166666666666667,0.05434782608695652,0.4787987832022555,7,87,5,579,-0.011681741529970813,-0.11013003234329362,678,10,0.415209948681596,0.5465965253018304,0.8094173066943577
